,Latitude,Longitude,StopName,StopStatus,VehDistAlongRoute,VehicleRef
3,40.694554,-73.956348,MYRTLE AV/SPENCER ST,approaching,2953.51,6538
0,40.693349,-73.975583,MYRTLE AV/N PORTLAND AV,at stop,1318.99,6629
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.694713,-73.954966,MYRTLE AV/WALWORTH ST,approaching,3071.33,6538
3,40.697055,-73.934577,MYRTLE AV/BUSHWICK AV,< 1 stop away,4809.91,6571
0,40.694841,-73.953861,MYRTLE AV/WALWORTH ST,at stop,3165.6,6538
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.697262,-73.932697,MYRTLE AV/BUSHWICK AV,approaching,4970.01,6571
3,40.69333,-73.975053,MYRTLE AV/CARLTON AV,< 1 stop away,1363.73,6629
0,40.697361,-73.931848,MYRTLE AV/BUSHWICK AV,at stop,5042.44,6571
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.694916,-73.953214,MYRTLE AV/NOSTRAND AV,approaching,3220.79,6538
3,40.693292,-73.97403,MYRTLE AV/CARLTON AV,approaching,1450.05,6629
0,40.693233,-73.972476,MYRTLE AV/CARLTON AV,at stop,1581.27,6629
1,40.700535,-73.910014,PALMETTO ST/ST NICHOLAS AV,at stop,7017.58,4060
2,40.694979,-73.95269,MYRTLE AV/NOSTRAND AV,at stop,3265.4700000000003,6538
3,40.697595,-73.92971,MYRTLE AV/EVERGREEN AV,at stop,5224.599999999999,6571
0,40.700535,-73.910014,PALMETTO ST/ST NICHOLAS AV,at stop,7017.58,4060
1,40.697817,-73.92782,MYRTLE AV/HART ST,approaching,5385.78,6571
2,40.695176,-73.950975,MYRTLE AV/MARCY AV,approaching,3411.7099999999996,6538
3,40.693176,-73.971,MYRTLE AV/VANDERBILT AV,< 1 stop away,1705.82,6629
0,40.695356,-73.949382,MYRTLE AV/MARCY AV,at stop,3547.52,6538
1,40.700535,-73.910014,PALMETTO ST/ST NICHOLAS AV,at stop,7017.58,4060
2,40.697919,-73.926881,MYRTLE AV/DE KALB AV,approaching,5465.8,6571
3,40.693161,-73.97059,MYRTLE AV/VANDERBILT AV,approaching,1740.42,6629
0,40.700535,-73.910014,PALMETTO ST/ST NICHOLAS AV,at stop,7017.58,4060
1,40.698024,-73.925836,MYRTLE AV/DE KALB AV,at stop,5554.650000000001,6571
2,40.693113,-73.96932,MYRTLE AV/VANDERBILT AV,at stop,1847.68,6629
3,40.695536,-73.947818,MYRTLE AV/TOMPKINS AV,approaching,3680.92,6538
0,40.695683,-73.94654,MYRTLE AV/TOMPKINS AV,at stop,3789.8300000000004,6538
1,40.69804,-73.9257,MYRTLE AV/DE KALB AV,at stop,5566.240000000001,6571
2,40.700535,-73.910014,PALMETTO ST/ST NICHOLAS AV,at stop,7017.58,4060
3,40.693147,-73.968558,MYRTLE AV/CLINTON AV,at stop,1912.31,6629
0,40.695683,-73.94654,MYRTLE AV/TOMPKINS AV,at stop,3789.8300000000004,6538
1,40.700535,-73.910014,PALMETTO ST/ST NICHOLAS AV,at stop,7017.58,4060
2,40.693425,-73.966166,MYRTLE AV/RYERSON ST,approaching,2116.29,6629
3,40.69826,-73.923611,MYRTLE AV/WILSON AV,< 1 stop away,5744.08,6571
0,40.695683,-73.94654,MYRTLE AV/TOMPKINS AV,at stop,3789.8300000000004,6538
1,40.700535,-73.910014,PALMETTO ST/ST NICHOLAS AV,at stop,7017.58,4060
2,40.693428,-73.966135,MYRTLE AV/RYERSON ST,approaching,2118.92,6629
3,40.698321,-73.923027,MYRTLE AV/WILSON AV,< 1 stop away,5793.77,6571
0,40.700535,-73.910014,PALMETTO ST/ST NICHOLAS AV,at stop,7017.58,4060
1,40.698498,-73.92132,MYRTLE AV/WILSON AV,at stop,5939.02,6571
2,40.695962,-73.944113,MYRTLE AV/THROOP AV,approaching,3996.78,6538
3,40.69369,-73.963858,MYRTLE AV/STEUBEN ST,approaching,2313.0600000000004,6629
0,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
1,40.696072,-73.943155,MYRTLE AV/THROOP AV,at stop,4078.4700000000003,6538
2,40.698503,-73.921275,MYRTLE AV/WILSON AV,at stop,5942.84,6571
3,40.693829,-73.962665,MYRTLE AV/CLASSON AV,< 1 stop away,2414.85,6629
0,40.696336,-73.940855,MYRTLE AV/MARCUS GARVEY BL,at stop,4274.63,6538
1,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
2,40.694048,-73.960768,MYRTLE AV/CLASSON AV,at stop,2576.63,6629
3,40.698691,-73.91946,MYRTLE AV/KNICKERBOCKER AV,approaching,6097.26,6571
0,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
1,40.698802,-73.918399,MYRTLE AV/MENAHAN ST,< 1 stop away,6187.56,6571
2,40.69409,-73.9604,MYRTLE AV/FRANKLIN AV,< 1 stop away,2608.02,6629
3,40.696359,-73.940663,MYRTLE AV/LEWIS AV,< 1 stop away,4291.0,6538
0,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
1,40.696637,-73.938231,MYRTLE AV/LEWIS AV,approaching,4498.35,6538
2,40.694243,-73.959049,MYRTLE AV/FRANKLIN AV,approaching,2723.1699999999996,6629
3,40.698816,-73.918264,MYRTLE AV/MENAHAN ST,< 1 stop away,6199.03,6571
0,40.696729,-73.937431,MYRTLE AV/LEWIS AV,at stop,4566.56,6538
1,40.700658,-73.91002,PALMETTO ST/ST NICHOLAS AV,at stop,6998.5199999999995,4060
2,40.699019,-73.916288,MYRTLE AV/MENAHAN ST,approaching,6367.21,6571
3,40.694243,-73.959049,MYRTLE AV/FRANKLIN AV,approaching,2723.1699999999996,6629
0,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
1,40.699019,-73.916288,MYRTLE AV/MENAHAN ST,approaching,6367.21,6571
2,40.694554,-73.956348,MYRTLE AV/SPENCER ST,approaching,2953.51,6629
3,40.696859,-73.936314,MYRTLE AV/BROADWAY,approaching,4661.83,6538
0,40.699067,-73.915839,MYRTLE AV/MENAHAN ST,at stop,6405.43,6571
1,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
2,40.696896,-73.935995,MYRTLE AV/BROADWAY,approaching,4689.04,6538
3,40.69455,-73.956378,MYRTLE AV/SPENCER ST,approaching,2950.8900000000003,6629
0,40.694657,-73.955458,MYRTLE AV/SPENCER ST,at stop,3029.4300000000003,6629
1,40.700658,-73.91002,PALMETTO ST/ST NICHOLAS AV,at stop,6998.5199999999995,4060
2,40.69694,-73.935612,MYRTLE AV/BROADWAY,at stop,4721.7,6538
3,40.699109,-73.91544,GATES AV/WYCKOFF AV,< 1 stop away,6439.33,6571
0,40.694834,-73.953922,MYRTLE AV/WALWORTH ST,at stop,3160.36,6629
1,40.69694,-73.935612,MYRTLE AV/BROADWAY,at stop,4721.7,6538
2,40.699397,-73.913019,GATES AV/WYCKOFF AV,approaching,6646.11,6571
0,40.69694,-73.935612,MYRTLE AV/BROADWAY,at stop,4721.7,6538
1,40.694935,-73.95306,MYRTLE AV/NOSTRAND AV,approaching,3233.9300000000003,6629
2,40.699478,-73.91254,GATES AV/WYCKOFF AV,approaching,6687.47,6571
0,40.694935,-73.95306,MYRTLE AV/NOSTRAND AV,approaching,3233.9300000000003,6629
1,40.69962,-73.912114,GATES AV/WYCKOFF AV,approaching,6728.83,6571
2,40.697132,-73.93386,MYRTLE AV/BUSHWICK AV,< 1 stop away,4870.9,6538
0,40.695298,-73.949892,MYRTLE AV/MARCY AV,approaching,3504.06,6629
1,40.697376,-73.931714,MYRTLE AV/EVERGREEN AV,< 1 stop away,5053.849999999999,6538
0,40.695356,-73.949382,MYRTLE AV/MARCY AV,at stop,3547.52,6629
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.6976,-73.929665,MYRTLE AV/EVERGREEN AV,at stop,5228.389999999999,6538
0,40.700535,-73.910014,PALMETTO ST/ST NICHOLAS AV,at stop,7017.58,4060
1,40.697759,-73.928302,MYRTLE AV/HART ST,approaching,5344.65,6538
2,40.695418,-73.948839,MYRTLE AV/TOMPKINS AV,< 1 stop away,3593.8,6629
0,40.695683,-73.94654,MYRTLE AV/TOMPKINS AV,at stop,3789.8300000000004,6629
1,40.698008,-73.925972,MYRTLE AV/DE KALB AV,at stop,5543.06,6538
0,40.695683,-73.94654,MYRTLE AV/TOMPKINS AV,at stop,3789.8300000000004,6629
1,40.698237,-73.923834,MYRTLE AV/STOCKHOLM ST,at stop,5725.13,6538
0,40.698237,-73.923834,MYRTLE AV/STOCKHOLM ST,at stop,5725.13,6538
1,40.695276,-73.987147,TILLARY ST/JAY ST,approaching,85.89,6585
2,40.695775,-73.945742,MYRTLE AV/THROOP AV,< 1 stop away,3857.9,6629
0,40.700658,-73.91002,PALMETTO ST/ST NICHOLAS AV,at stop,6998.5199999999995,4060
1,40.695984,-73.943922,MYRTLE AV/THROOP AV,approaching,4013.12,6629
2,40.698427,-73.921994,MYRTLE AV/WILSON AV,approaching,5881.68,6538
3,40.69543,-73.98714,TILLARY ST/JAY ST,approaching,103.06,6585
0,40.700658,-73.91002,PALMETTO ST/ST NICHOLAS AV,at stop,6998.5199999999995,4060
1,40.695924,-73.987116,TILLARY ST/JAY ST,approaching,157.98000000000002,6585
2,40.695984,-73.943922,MYRTLE AV/THROOP AV,approaching,4013.12,6629
3,40.698427,-73.921994,MYRTLE AV/WILSON AV,approaching,5881.68,6538
0,40.698516,-73.92114,MYRTLE AV/WILSON AV,at stop,5954.31,6538
1,40.696031,-73.943506,MYRTLE AV/THROOP AV,approaching,4048.52,6629
2,40.695968,-73.985087,MYRTLE AV/FLEET PL,< 1 stop away,341.39000000000004,6585
0,40.700658,-73.91002,PALMETTO ST/ST NICHOLAS AV,at stop,6998.5199999999995,4060
1,40.698668,-73.919681,MYRTLE AV/KNICKERBOCKER AV,approaching,6078.46,6538
2,40.696145,-73.942516,MYRTLE AV/MARCUS GARVEY BL,approaching,4132.96,6629
3,40.695961,-73.984922,MYRTLE AV/FLEET PL,< 1 stop away,355.27000000000004,6585
0,40.698788,-73.918533,MYRTLE AV/KNICKERBOCKER AV,at stop,6176.219999999999,6538
1,40.70048,-73.910069,N/A,N/A,6176.219999999999,4060
2,40.696145,-73.942516,MYRTLE AV/MARCUS GARVEY BL,approaching,4132.96,6629
3,40.695963,-73.984964,MYRTLE AV/FLEET PL,< 1 stop away,351.80000000000007,6585
0,40.696333,-73.940887,MYRTLE AV/MARCUS GARVEY BL,at stop,4271.91,6629
1,40.70048,-73.910069,N/A,N/A,4271.91,4060
2,40.698877,-73.917681,MYRTLE AV/MENAHAN ST,< 1 stop away,6248.72,6538
3,40.695948,-73.984594,MYRTLE AV/FLEET PL,< 1 stop away,383.02000000000004,6585
0,40.699043,-73.916063,MYRTLE AV/MENAHAN ST,at stop,6386.32,6538
1,40.700658,-73.91002,PALMETTO ST/ST NICHOLAS AV,at stop,6998.5199999999995,4060
2,40.696571,-73.938807,MYRTLE AV/LEWIS AV,approaching,4449.24,6629
3,40.69383,-73.983511,MYRTLE AV/FLEET PL,< 1 stop away,636.23,6585
0,40.700658,-73.91002,PALMETTO ST/ST NICHOLAS AV,at stop,6998.5199999999995,4060
1,40.696659,-73.938039,MYRTLE AV/LEWIS AV,approaching,4514.72,6629
2,40.693655,-73.983423,MYRTLE AV/FLEET PL,< 1 stop away,657.0400000000001,6585
3,40.699119,-73.915352,GATES AV/WYCKOFF AV,< 1 stop away,6446.85,6538
0,40.696814,-73.936697,MYRTLE AV/BROADWAY,approaching,4629.16,6629
1,40.693645,-73.98326,MYRTLE AV/FLEET PL,approaching,670.9200000000001,6585
2,40.699184,-73.914734,GATES AV/WYCKOFF AV,< 1 stop away,6499.48,6538
0,40.696888,-73.936059,MYRTLE AV/BROADWAY,approaching,4683.6,6629
1,40.699507,-73.912366,GATES AV/WYCKOFF AV,approaching,6702.51,6538
2,40.693645,-73.98326,MYRTLE AV/FLEET PL,approaching,670.9200000000001,6585
0,40.699783,-73.911956,GATES AV/WYCKOFF AV,approaching,6751.38,6538
1,40.696885,-73.936091,MYRTLE AV/BROADWAY,approaching,4680.88,6629
2,40.693571,-73.98137,MYRTLE AV/ASHLAND PL,< 1 stop away,830.4200000000001,6585
0,40.696951,-73.935516,MYRTLE AV/BROADWAY,at stop,4729.87,6629
1,40.693573,-73.981411,MYRTLE AV/ASHLAND PL,< 1 stop away,826.97,6585
2,40.700189,-73.911551,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6807.94,6538
0,40.693499,-73.979451,MYRTLE AV/ASHLAND PL,at stop,992.48,6585
1,40.696951,-73.935516,MYRTLE AV/BROADWAY,at stop,4729.87,6629
0,40.696951,-73.935516,MYRTLE AV/BROADWAY,at stop,4729.87,6629
1,40.693461,-73.97847,MYRTLE AV/ST EDWARDS ST,approaching,1075.22,6585
0,40.69341,-73.977165,MYRTLE AV/N PORTLAND AV,approaching,1185.4199999999998,6585
1,40.697152,-73.933681,MYRTLE AV/BUSHWICK AV,< 1 stop away,4886.15,6629
0,40.693343,-73.975421,MYRTLE AV/N PORTLAND AV,at stop,1332.6899999999998,6585
1,40.697278,-73.932563,MYRTLE AV/BUSHWICK AV,approaching,4981.45,6629
0,40.693286,-73.973825,MYRTLE AV/CARLTON AV,approaching,1467.32,6585
1,40.697427,-73.931269,MYRTLE AV/EVERGREEN AV,< 1 stop away,5091.79,6629
0,40.693236,-73.972558,MYRTLE AV/CARLTON AV,at stop,1574.3600000000001,6585
1,40.697691,-73.928872,MYRTLE AV/HART ST,approaching,5296.03,6629
0,40.693233,-73.972476,MYRTLE AV/CARLTON AV,at stop,1581.27,6585
1,40.69784,-73.927646,MYRTLE AV/HART ST,at stop,5400.74,6629
0,40.69804,-73.9257,MYRTLE AV/DE KALB AV,at stop,5566.240000000001,6629
1,40.693217,-73.972066,MYRTLE AV/VANDERBILT AV,< 1 stop away,1615.8600000000001,6585
0,40.69804,-73.9257,MYRTLE AV/DE KALB AV,at stop,5566.240000000001,6629
1,40.693142,-73.970098,MYRTLE AV/VANDERBILT AV,approaching,1781.94,6585
0,40.69804,-73.9257,MYRTLE AV/DE KALB AV,at stop,5566.240000000001,6629
1,40.693122,-73.969566,MYRTLE AV/VANDERBILT AV,approaching,1826.92,6585
0,40.69825,-73.9237,MYRTLE AV/STOCKHOLM ST,at stop,5736.4800000000005,6629
1,40.693147,-73.968558,MYRTLE AV/CLINTON AV,at stop,1912.31,6585
2,40.694721,-73.987173,TILLARY ST/JAY ST,< 1 stop away,24.099999999999994,6536
0,40.698399,-73.922263,MYRTLE AV/WILSON AV,approaching,5858.75,6629
1,40.695399,-73.987141,TILLARY ST/JAY ST,approaching,99.62,6536
2,40.693192,-73.968158,MYRTLE AV/WASHINGTON AV,approaching,1946.3599999999997,6585
0,40.698512,-73.921185,MYRTLE AV/WILSON AV,at stop,5950.49,6629
1,40.693366,-73.966658,MYRTLE AV/WASHINGTON AV,at stop,2074.3199999999997,6585
2,40.695399,-73.987141,TILLARY ST/JAY ST,approaching,99.62,6536
0,40.696031,-73.986935,TILLARY ST/JAY ST,at stop,185.45000000000002,6536
1,40.693555,-73.964993,MYRTLE AV/RYERSON ST,approaching,2216.22,6585
2,40.69858,-73.920521,MYRTLE AV/KNICKERBOCKER AV,< 1 stop away,6007.01,6629
0,40.693922,-73.96187,MYRTLE AV/CLASSON AV,approaching,2482.7,6585
1,40.698663,-73.919725,MYRTLE AV/KNICKERBOCKER AV,approaching,6074.7,6629
2,40.695839,-73.984527,MYRTLE AV/FLEET PL,< 1 stop away,396.89000000000004,6536
0,40.69877,-73.918709,MYRTLE AV/KNICKERBOCKER AV,at stop,6161.179999999999,6629
1,40.693982,-73.961349,MYRTLE AV/CLASSON AV,approaching,2527.05,6585
2,40.693888,-73.98354,MYRTLE AV/FLEET PL,< 1 stop away,629.2900000000001,6536
0,40.694037,-73.96086,MYRTLE AV/CLASSON AV,at stop,2568.8,6585
1,40.69877,-73.918709,MYRTLE AV/KNICKERBOCKER AV,at stop,6161.179999999999,6629
2,40.693859,-73.983525,MYRTLE AV/FLEET PL,< 1 stop away,632.76,6536
0,40.69431,-73.958466,MYRTLE AV/FRANKLIN AV,approaching,2772.8999999999996,6585
1,40.698872,-73.917725,MYRTLE AV/MENAHAN ST,< 1 stop away,6244.9,6629
2,40.693859,-73.983525,MYRTLE AV/FLEET PL,< 1 stop away,632.76,6536
0,40.694338,-73.95822,MYRTLE AV/FRANKLIN AV,approaching,2793.8399999999997,6585
1,40.693639,-73.983136,MYRTLE AV/FLEET PL,approaching,681.32,6536
2,40.699086,-73.915661,GATES AV/WYCKOFF AV,< 1 stop away,6420.53,6629
0,40.694502,-73.956808,MYRTLE AV/SPENCER ST,approaching,2914.2400000000002,6585
1,40.693571,-73.98137,MYRTLE AV/ASHLAND PL,< 1 stop away,830.4200000000001,6536
2,40.699095,-73.915573,GATES AV/WYCKOFF AV,< 1 stop away,6428.05,6629
0,40.694502,-73.956808,MYRTLE AV/SPENCER ST,approaching,2914.2400000000002,6585
1,40.693571,-73.98137,MYRTLE AV/ASHLAND PL,< 1 stop away,830.4200000000001,6536
2,40.699302,-73.913585,GATES AV/WYCKOFF AV,< 1 stop away,6597.24,6629
0,40.69353,-73.980268,MYRTLE AV/ASHLAND PL,approaching,923.5200000000001,6536
1,40.694695,-73.95512,MYRTLE AV/WALWORTH ST,approaching,3058.24,6585
2,40.699449,-73.912714,GATES AV/WYCKOFF AV,approaching,6672.43,6629
0,40.693499,-73.979451,MYRTLE AV/ASHLAND PL,at stop,992.48,6536
1,40.694823,-73.954014,MYRTLE AV/WALWORTH ST,at stop,3152.5099999999998,6585
2,40.699701,-73.912035,GATES AV/WYCKOFF AV,approaching,6740.1,6629
0,40.693496,-73.979369,MYRTLE AV/ASHLAND PL,at stop,999.37,6536
1,40.694976,-73.952721,MYRTLE AV/NOSTRAND AV,at stop,3262.84,6585
2,40.699838,-73.911903,GATES AV/WYCKOFF AV,approaching,6758.9,6629
0,40.693423,-73.97749,MYRTLE AV/ST EDWARDS ST,at stop,1157.96,6536
1,40.699838,-73.911903,GATES AV/WYCKOFF AV,approaching,6758.9,6629
2,40.695194,-73.950816,MYRTLE AV/MARCY AV,approaching,3425.29,6585
0,40.695352,-73.949414,MYRTLE AV/MARCY AV,at stop,3544.81,6585
1,40.693355,-73.975745,MYRTLE AV/N PORTLAND AV,approaching,1305.29,6536
2,40.699838,-73.911903,GATES AV/WYCKOFF AV,approaching,6758.9,6629
0,40.693346,-73.975502,MYRTLE AV/N PORTLAND AV,at stop,1325.84,6536
1,40.699838,-73.911903,GATES AV/WYCKOFF AV,approaching,6758.9,6629
2,40.695389,-73.949095,MYRTLE AV/TOMPKINS AV,< 1 stop away,3572.02,6585
0,40.695683,-73.94654,MYRTLE AV/TOMPKINS AV,at stop,3789.8300000000004,6585
1,40.699838,-73.911903,GATES AV/WYCKOFF AV,approaching,6758.9,6629
2,40.69331,-73.974521,MYRTLE AV/CARLTON AV,< 1 stop away,1408.6200000000001,6536
0,40.695683,-73.94654,MYRTLE AV/TOMPKINS AV,at stop,3789.8300000000004,6585
1,40.693234,-73.972517,MYRTLE AV/CARLTON AV,at stop,1577.81,6536
2,40.699838,-73.911903,GATES AV/WYCKOFF AV,approaching,6758.9,6629
0,40.693234,-73.972517,MYRTLE AV/CARLTON AV,at stop,1577.81,6536
1,40.695783,-73.945678,MYRTLE AV/THROOP AV,< 1 stop away,3863.35,6585
0,40.696061,-73.943251,MYRTLE AV/THROOP AV,at stop,4070.3,6585
1,40.693229,-73.972394,MYRTLE AV/VANDERBILT AV,< 1 stop away,1588.18,6536
0,40.696171,-73.942293,MYRTLE AV/MARCUS GARVEY BL,approaching,4152.03,6585
1,40.693216,-73.972025,MYRTLE AV/VANDERBILT AV,< 1 stop away,1619.32,6536
0,40.696336,-73.940855,MYRTLE AV/MARCUS GARVEY BL,at stop,4274.63,6585
1,40.693181,-73.971123,MYRTLE AV/VANDERBILT AV,< 1 stop away,1695.44,6536
0,40.693119,-73.969484,MYRTLE AV/VANDERBILT AV,approaching,1833.84,6536
1,40.696655,-73.938071,MYRTLE AV/LEWIS AV,approaching,4512.0,6585
0,40.696729,-73.937431,MYRTLE AV/LEWIS AV,at stop,4566.56,6585
1,40.693153,-73.968507,MYRTLE AV/CLINTON AV,at stop,1916.61,6536
0,40.696881,-73.936123,MYRTLE AV/BROADWAY,approaching,4678.16,6585
1,40.6932,-73.968091,MYRTLE AV/WASHINGTON AV,approaching,1952.0599999999997,6536
0,40.69338,-73.966544,MYRTLE AV/WASHINGTON AV,at stop,2083.99,6536
1,40.696959,-73.935452,MYRTLE AV/BROADWAY,at stop,4735.31,6585
2,40.70048,-73.910069,N/A,N/A,4735.31,6629
0,40.696962,-73.93542,MYRTLE AV/BROADWAY,at stop,4738.03,6585
1,40.70048,-73.910069,N/A,N/A,4738.03,6629
2,40.693441,-73.96603,MYRTLE AV/RYERSON ST,approaching,2127.91,6536
0,40.70048,-73.910069,N/A,N/A,2127.91,6629
1,40.697211,-73.933144,MYRTLE AV/BUSHWICK AV,approaching,4931.89,6585
2,40.693449,-73.965961,MYRTLE AV/RYERSON ST,approaching,2133.74,6536
0,40.70048,-73.910069,N/A,N/A,2133.74,6629
1,40.693709,-73.963692,MYRTLE AV/STEUBEN ST,approaching,2327.2400000000002,6536
2,40.697523,-73.930378,MYRTLE AV/EVERGREEN AV,approaching,5167.68,6585
0,40.693806,-73.962861,MYRTLE AV/STEUBEN ST,at stop,2398.1600000000003,6536
1,40.70048,-73.910069,N/A,N/A,2398.1600000000003,6629
2,40.697523,-73.930378,MYRTLE AV/EVERGREEN AV,approaching,5167.68,6585
0,40.697619,-73.929487,MYRTLE AV/EVERGREEN AV,at stop,5243.57,6585
1,40.694046,-73.96078,MYRTLE AV/CLASSON AV,at stop,2575.59,6536
2,40.70048,-73.910069,N/A,N/A,2575.59,6629
0,40.70048,-73.910069,N/A,N/A,2575.59,6629
1,40.697898,-73.927109,MYRTLE AV/DE KALB AV,approaching,5446.4800000000005,6585
2,40.694101,-73.960297,MYRTLE AV/FRANKLIN AV,< 1 stop away,2616.81,6536
0,40.70048,-73.910069,N/A,N/A,2616.81,6629
1,40.694302,-73.958538,MYRTLE AV/FRANKLIN AV,approaching,2766.7799999999997,6536
2,40.698102,-73.925167,MYRTLE AV/STOCKHOLM ST,approaching,5611.6900000000005,6585
0,40.70048,-73.910069,N/A,N/A,5611.6900000000005,6629
1,40.694302,-73.958538,MYRTLE AV/FRANKLIN AV,approaching,2766.7799999999997,6536
2,40.698422,-73.922039,MYRTLE AV/WILSON AV,approaching,5877.86,6585
0,40.70048,-73.910069,N/A,N/A,5877.86,6629
1,40.698584,-73.920477,MYRTLE AV/KNICKERBOCKER AV,< 1 stop away,6010.7699999999995,6585
2,40.694421,-73.957503,MYRTLE AV/SPENCER ST,< 1 stop away,2855.03,6536
0,40.70048,-73.910069,N/A,N/A,2855.03,6629
1,40.694446,-73.957295,MYRTLE AV/SPENCER ST,< 1 stop away,2872.73,6536
2,40.698594,-73.920388,MYRTLE AV/KNICKERBOCKER AV,< 1 stop away,6018.29,6585
0,40.698788,-73.918533,MYRTLE AV/KNICKERBOCKER AV,at stop,6176.219999999999,6585
1,40.70048,-73.910069,N/A,N/A,6176.219999999999,6629
2,40.694664,-73.955393,MYRTLE AV/WALWORTH ST,approaching,3034.95,6536
0,40.70048,-73.910069,N/A,N/A,3034.95,6629
1,40.694865,-73.953652,MYRTLE AV/NOSTRAND AV,approaching,3183.4500000000003,6536
2,40.698844,-73.917995,MYRTLE AV/MENAHAN ST,< 1 stop away,6221.96,6585
0,40.694973,-73.952746,MYRTLE AV/NOSTRAND AV,at stop,3260.77,6536
1,40.698844,-73.917995,MYRTLE AV/MENAHAN ST,< 1 stop away,6221.96,6585
0,40.70048,-73.910069,N/A,N/A,6221.96,6629
1,40.698964,-73.916827,MYRTLE AV/MENAHAN ST,approaching,6321.34,6585
2,40.695007,-73.952465,MYRTLE AV/MARCY AV,< 1 stop away,3284.71,6536
0,40.699053,-73.915973,MYRTLE AV/MENAHAN ST,at stop,6393.96,6585
1,40.695303,-73.949851,MYRTLE AV/MARCY AV,approaching,3507.5099999999998,6536
0,40.695356,-73.949386,MYRTLE AV/MARCY AV,at stop,3547.1899999999996,6536
1,40.70048,-73.910069,N/A,N/A,3547.1899999999996,6629
2,40.699109,-73.91544,GATES AV/WYCKOFF AV,< 1 stop away,6439.33,6585
0,40.70048,-73.910069,N/A,N/A,6439.33,6629
1,40.695504,-73.948091,MYRTLE AV/TOMPKINS AV,approaching,3657.59,6536
2,40.699317,-73.913498,GATES AV/WYCKOFF AV,< 1 stop away,6604.75,6585
0,40.695682,-73.946544,MYRTLE AV/TOMPKINS AV,at stop,3789.48,6536
1,40.70048,-73.910069,N/A,N/A,3789.48,6629
2,40.695646,-73.98713,TILLARY ST/JAY ST,approaching,127.09,6494
3,40.699507,-73.912366,GATES AV/WYCKOFF AV,approaching,6702.51,6585
0,40.695682,-73.946544,MYRTLE AV/TOMPKINS AV,at stop,3789.48,6536
1,40.699811,-73.91193,GATES AV/WYCKOFF AV,approaching,6755.14,6585
2,40.69596,-73.984881,MYRTLE AV/FLEET PL,< 1 stop away,358.7300000000001,6494
0,40.695869,-73.944926,MYRTLE AV/THROOP AV,< 1 stop away,3927.5,6536
1,40.700243,-73.911496,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6815.5599999999995,6585
2,40.69596,-73.984881,MYRTLE AV/FLEET PL,< 1 stop away,358.7300000000001,6494
0,40.696005,-73.943739,MYRTLE AV/THROOP AV,approaching,4028.71,6536
1,40.700894,-73.910832,PALMETTO ST/ST NICHOLAS AV,approaching,6907.04,6585
2,40.69595,-73.984635,MYRTLE AV/FLEET PL,< 1 stop away,379.55000000000007,6494
0,40.696054,-73.943307,MYRTLE AV/THROOP AV,at stop,4065.52,6536
1,40.700894,-73.910832,PALMETTO ST/ST NICHOLAS AV,approaching,6907.04,6585
2,40.694647,-73.983918,MYRTLE AV/FLEET PL,< 1 stop away,539.1100000000001,6494
0,40.696062,-73.943235,MYRTLE AV/THROOP AV,at stop,4071.65,6536
1,40.701002,-73.910721,PALMETTO ST/ST NICHOLAS AV,approaching,6922.29,6585
2,40.693655,-73.983423,MYRTLE AV/FLEET PL,< 1 stop away,657.0400000000001,6494
0,40.700763,-73.910198,PALMETTO ST/ST NICHOLAS AV,approaching,6979.46,6585
1,40.696262,-73.941504,MYRTLE AV/MARCUS GARVEY BL,approaching,4219.26,6536
2,40.693645,-73.98326,MYRTLE AV/FLEET PL,approaching,670.9200000000001,6494
0,40.696332,-73.940891,MYRTLE AV/MARCUS GARVEY BL,at stop,4271.55,6536
1,40.693568,-73.981289,MYRTLE AV/ASHLAND PL,< 1 stop away,837.32,6494
0,40.69653,-73.939163,MYRTLE AV/LEWIS AV,approaching,4418.89,6536
1,40.693567,-73.981248,MYRTLE AV/ASHLAND PL,< 1 stop away,840.76,6494
0,40.693496,-73.979369,MYRTLE AV/ASHLAND PL,at stop,999.37,6494
1,40.69653,-73.939163,MYRTLE AV/LEWIS AV,approaching,4418.89,6536
0,40.693496,-73.979369,MYRTLE AV/ASHLAND PL,at stop,999.37,6494
1,40.696662,-73.938011,MYRTLE AV/LEWIS AV,approaching,4517.11,6536
